epoch,loss,mse,val_loss,val_mse
0,25.7818546295166,0.4050401449203491,20.97419548034668,0.16193422675132751
1,17.61868667602539,0.12891548871994019,14.646716117858887,0.14364907145500183
2,12.431987762451172,0.1213146299123764,10.455670356750488,0.14301644265651703
3,8.937104225158691,0.11559200286865234,7.584268093109131,0.1275371015071869
4,6.542956829071045,0.11092768609523773,5.619375705718994,0.12775403261184692
5,4.888243198394775,0.10656873136758804,4.242696285247803,0.11418456584215164
6,3.7366275787353516,0.10454555600881577,3.284865140914917,0.11136389523744583
7,2.9237918853759766,0.10196878015995026,2.6084024906158447,0.11281894147396088
8,2.3437070846557617,0.10096991807222366,2.1085267066955566,0.10197003185749054
9,1.920107126235962,0.09906855970621109,1.7493892908096313,0.10268974304199219
10,1.6062573194503784,0.09826210141181946,1.4871017932891846,0.11044657230377197
11,1.3671985864639282,0.09657394140958786,1.2701537609100342,0.10053163021802902
12,1.1814281940460205,0.09466876089572906,1.1035161018371582,0.0960305780172348
13,1.035125494003296,0.09355145692825317,0.977914571762085,0.09993749111890793
14,0.9164421558380127,0.09167943894863129,0.8674510717391968,0.09431391209363937
15,0.8196372389793396,0.09008409827947617,0.7787657380104065,0.09171219170093536
16,0.7411003708839417,0.09014874696731567,0.7079713940620422,0.09235591441392899
17,0.6726928949356079,0.08742506057024002,0.6538569927215576,0.0981232300400734
18,0.6179407238960266,0.08769989013671875,0.5947549343109131,0.08972879499197006
19,0.5681355595588684,0.08494338393211365,0.5671985745429993,0.10558843612670898
20,0.5264591574668884,0.08343727141618729,0.5094308853149414,0.08486580103635788
21,0.4912647306919098,0.08282037824392319,0.48675981163978577,0.09419368952512741
22,0.46066954731941223,0.0819682627916336,0.446841299533844,0.0819513201713562
23,0.4345109760761261,0.08169568330049515,0.42412659525871277,0.08354320377111435
24,0.40872862935066223,0.07876454293727875,0.4041709005832672,0.08475460857152939
25,0.38801753520965576,0.07799654453992844,0.38036808371543884,0.07970515638589859
26,0.37035343050956726,0.07811819761991501,0.3629441559314728,0.07893036305904388
27,0.35410675406455994,0.07748273760080338,0.3457569479942322,0.07649180293083191
28,0.33795398473739624,0.07539190351963043,0.3319762647151947,0.07594753056764603
29,0.32505449652671814,0.07500898092985153,0.3188536465167999,0.07482235878705978
30,0.31328484416007996,0.07456005364656448,0.3061687648296356,0.07275869697332382
31,0.3027210533618927,0.07421816885471344,0.30142346024513245,0.07784340530633926
32,0.2912450134754181,0.07205316424369812,0.2890111207962036,0.07427022606134415
33,0.28175708651542664,0.07116683572530746,0.283722847700119,0.07726268470287323
34,0.27142906188964844,0.06870126724243164,0.28154706954956055,0.0826876163482666
35,0.26642945408821106,0.07098717987537384,0.277125746011734,0.08527655899524689
36,0.25812506675720215,0.06928200274705887,0.3100701570510864,0.12456583231687546
37,0.2497335970401764,0.06705723702907562,0.2495085895061493,0.06997402757406235
38,0.24412484467029572,0.06733901053667068,0.23965109884738922,0.06549786776304245
39,0.23925496637821198,0.06770683079957962,0.2401578426361084,0.07111271470785141
40,0.23300696909427643,0.0664803758263588,0.2328111082315445,0.06881362944841385
41,0.2257077395915985,0.06398336589336395,0.22379443049430847,0.06434550136327744
42,0.22106504440307617,0.0638265311717987,0.21762403845787048,0.06252597272396088
43,0.21571214497089386,0.0626879632472992,0.21932852268218994,0.06847802549600601
44,0.21072906255722046,0.061852049082517624,0.209787055850029,0.0628960132598877
45,0.20656290650367737,0.06155114993453026,0.20821262896060944,0.06503640860319138
46,0.20103400945663452,0.05965527519583702,0.20173001289367676,0.062217336148023605
47,0.19941097497940063,0.061604730784893036,0.19589564204216003,0.05964750424027443
48,0.1945125311613083,0.059899065643548965,0.1911439150571823,0.05807523801922798
49,0.19020558893680573,0.05873636528849602,0.18658451735973358,0.05660461261868477
50,0.18933962285518646,0.06084514036774635,0.20474709570407867,0.07762598991394043
51,0.18281009793281555,0.0571688711643219,0.18715713918209076,0.06316804885864258
52,0.17933908104896545,0.05665295571088791,0.18098291754722595,0.059671346098184586
53,0.17420567572116852,0.05421048775315285,0.17559224367141724,0.057011980563402176
54,0.17361658811569214,0.0563344731926918,0.1700555980205536,0.05393802374601364
55,0.16921259462833405,0.0543464757502079,0.16923902928829193,0.05565600097179413
56,0.1664498746395111,0.05402643233537674,0.16392213106155396,0.052740052342414856
57,0.1652110517024994,0.055126551538705826,0.16142800450325012,0.052517082542181015
58,0.15978777408599854,0.0519944503903389,0.1615528166294098,0.05490286275744438
59,0.15809328854084015,0.05247673764824867,0.15674331784248352,0.052206143736839294
60,0.15600968897342682,0.052515629678964615,0.16159085929393768,0.05913377180695534
61,0.15325476229190826,0.05176454782485962,0.14983031153678894,0.04929843172430992
62,0.15088893473148346,0.05141687020659447,0.15386508405208588,0.055323295295238495
63,0.14816346764564514,0.05063081532716751,0.144220769405365,0.04768155887722969
64,0.1472969651222229,0.05153916776180267,0.15200965106487274,0.05716302618384361
65,0.14470887184143066,0.05074067413806915,0.14031077921390533,0.047156501561403275
66,0.14351823925971985,0.05118836462497711,0.14110757410526276,0.04958951100707054
67,0.14096751809120178,0.050339121371507645,0.14397673308849335,0.054187431931495667
68,0.138784259557724,0.04981047660112381,0.14033418893814087,0.05227571353316307
69,0.1356504112482071,0.04837368428707123,0.14616291224956512,0.059658560901880264
70,0.13451561331748962,0.048738475888967514,0.1315906047821045,0.04660044237971306
71,0.1334037482738495,0.04917583614587784,0.1330973207950592,0.0495598129928112
72,0.1298273503780365,0.04710045084357262,0.13229386508464813,0.050371456891298294
73,0.12948676943778992,0.0482092909514904,0.13267622888088226,0.05214248225092888
74,0.12740489840507507,0.04751158505678177,0.12610816955566406,0.04698101803660393
75,0.1270872950553894,0.04855338856577873,0.1263941079378128,0.048551011830568314
76,0.12424226850271225,0.04706622660160065,0.12409591674804688,0.04753061383962631
77,0.12358533591032028,0.04768081381917,0.12047749012708664,0.04521552473306656
78,0.1209651380777359,0.046335771679878235,0.1205727681517601,0.04662810266017914
79,0.11964341998100281,0.0463181771337986,0.11985611170530319,0.04706691578030586
80,0.12089229375123978,0.048639602959156036,0.1181858628988266,0.04649569094181061
81,0.11721749603748322,0.04614575579762459,0.11954318732023239,0.04903862997889519
82,0.11700306832790375,0.047021087259054184,0.1224907711148262,0.053084325045347214
83,0.11506091058254242,0.04625149071216583,0.1137104332447052,0.0454002246260643
84,0.11296090483665466,0.04529242590069771,0.11566334217786789,0.04850277677178383
85,0.11158889532089233,0.04494645819067955,0.11142046749591827,0.04535456746816635
86,0.11127586662769318,0.045646123588085175,0.10858846455812454,0.043481986969709396
87,0.10946157574653625,0.044898539781570435,0.11613276600837708,0.052060317248106
88,0.1088072806596756,0.04523124918341637,0.10649922490119934,0.04343964904546738
89,0.1085953637957573,0.045987751334905624,0.11252081394195557,0.05034011974930763
90,0.10792893171310425,0.04621697962284088,0.11887167394161224,0.05763224512338638
91,0.1051921397447586,0.044423725455999374,0.11026067286729813,0.049992553889751434
92,0.1033443883061409,0.04352342709898949,0.10345330089330673,0.0441129095852375
93,0.10408662259578705,0.04517488181591034,0.13332684338092804,0.07484342157840729
94,0.1041620746254921,0.046045295894145966,0.10120432823896408,0.043543729931116104
95,0.1003338024020195,0.04313205927610397,0.10125155746936798,0.044509612023830414
96,0.1012783795595169,0.044900063425302505,0.1268814355134964,0.07092830538749695
97,0.10101401060819626,0.045431021600961685,0.0988411009311676,0.04364198446273804
98,0.09768810123205185,0.042927857488393784,0.10141754895448685,0.0471377931535244
99,0.09803115576505661,0.04408548027276993,0.09776148945093155,0.04414109140634537
100,0.09586726129055023,0.04269004613161087,0.09654440730810165,0.04378853738307953
101,0.09418797492980957,0.041791435331106186,0.09401566535234451,0.042013876140117645
102,0.09456569701433182,0.042992979288101196,0.09300737828016281,0.04175841435790062
103,0.09430388361215591,0.04345615953207016,0.0954977422952652,0.04501474276185036
104,0.09224347770214081,0.042128972709178925,0.09261338412761688,0.04285735264420509
105,0.09171804040670395,0.04232225567102432,0.09247273951768875,0.04348938912153244
106,0.09115475416183472,0.04247831180691719,0.09179167449474335,0.0434139221906662
107,0.09148936718702316,0.04341535642743111,0.09202051907777786,0.044306669384241104
108,0.09146249294281006,0.044078607112169266,0.0925649031996727,0.045503854751586914
109,0.0892452821135521,0.04253610968589783,0.09013476222753525,0.04371087625622749
110,0.08952287584543228,0.04334789142012596,0.09131033718585968,0.0454816110432148
111,0.08814489096403122,0.04264390096068382,0.11998134106397629,0.07489044964313507
112,0.08795173466205597,0.04308667033910751,0.087051622569561,0.04245290905237198
113,0.08630840480327606,0.04200952127575874,0.11185576021671295,0.06779256463050842
114,0.08530854433774948,0.04157080128788948,0.08628686517477036,0.04288267344236374
115,0.08427693694829941,0.04117918387055397,0.09610296785831451,0.05333535000681877
116,0.08416444808244705,0.041656237095594406,0.0828491821885109,0.040655724704265594
117,0.08338387310504913,0.04150250181555748,0.08451372385025024,0.04288293421268463
118,0.08404798060655594,0.04265810176730156,0.08305429667234421,0.04181993752717972
119,0.08260095864534378,0.04170585423707962,0.08793643862009048,0.047344744205474854
120,0.0827207937836647,0.04240062087774277,0.08240265399217606,0.042312733829021454
121,0.08152613043785095,0.04169519618153572,0.0804937332868576,0.040934957563877106
122,0.07975645363330841,0.04048110917210579,0.0791124776005745,0.04012732207775116
123,0.07993470132350922,0.041156940162181854,0.0792359784245491,0.0406634584069252
124,0.08087325841188431,0.042531345039606094,0.07945109903812408,0.04135340079665184
125,0.07986940443515778,0.04196440428495407,0.08052553236484528,0.04280881583690643
126,0.07838363945484161,0.04092345014214516,0.08095431327819824,0.043789707124233246
127,0.0788346379995346,0.04186278209090233,0.08710809051990509,0.05035112053155899
128,0.07671545445919037,0.04018036276102066,0.07877179235219955,0.042518556118011475
129,0.07696404308080673,0.04096248745918274,0.08459984511137009,0.04877978190779686
130,0.07545095682144165,0.039860017597675323,0.0803600400686264,0.044953953474760056
131,0.07716204971075058,0.042008623480796814,0.07816927134990692,0.043196793645620346
132,0.07625231891870499,0.04145252704620361,0.07562299817800522,0.04100775346159935
133,0.07507557421922684,0.04072519391775131,0.07870300114154816,0.04455485939979553
134,0.07496345788240433,0.04101591929793358,0.0774134024977684,0.04368433728814125
135,0.0734013170003891,0.039838436990976334,0.07761819660663605,0.044256243854761124
136,0.07325518876314163,0.04011039435863495,0.076270692050457,0.043309349566698074
137,0.07386244833469391,0.04105019196867943,0.0742749348282814,0.04164615646004677
138,0.07348336279392242,0.04104793816804886,0.07644125074148178,0.04417549818754196
139,0.07268992811441422,0.04061105474829674,0.07459832727909088,0.04263998568058014
140,0.07232283055782318,0.04054761677980423,0.07424958795309067,0.04270239174365997
141,0.07204703241586685,0.04065784066915512,0.07069443166255951,0.03953263908624649
142,0.0710623487830162,0.04003296047449112,0.07282668352127075,0.04187881946563721
143,0.07092363387346268,0.04015500470995903,0.073065847158432,0.04250466078519821
144,0.07094790786504745,0.04050932824611664,0.07291267812252045,0.0425848513841629
145,0.07086077332496643,0.04073528200387955,0.07431907206773758,0.04435783624649048
146,0.07015851140022278,0.04033922031521797,0.06987596303224564,0.040235333144664764
147,0.0701000764966011,0.040658313781023026,0.07070991396903992,0.04140162467956543
148,0.0687335804104805,0.03958706185221672,0.07219192385673523,0.04321841150522232
149,0.06944708526134491,0.040577758103609085,0.07339024543762207,0.044563766568899155
150,0.06895517557859421,0.04030020534992218,0.07108154147863388,0.04256473109126091
151,0.06888610124588013,0.040498100221157074,0.07424729317426682,0.046001728624105453
152,0.06864798814058304,0.04055522754788399,0.07401031255722046,0.046036768704652786
153,0.06822899729013443,0.04038573428988457,0.0692460909485817,0.04156510904431343
154,0.0677819773554802,0.04017781838774681,0.06834572553634644,0.04090875759720802
155,0.0667588859796524,0.03948761150240898,0.06915061175823212,0.041985299438238144
156,0.06666786223649979,0.0396890789270401,0.06780513375997543,0.0409327894449234
157,0.06594861298799515,0.0391753688454628,0.06632170081138611,0.039588261395692825
158,0.0652802586555481,0.03875958174467087,0.07880323380231857,0.052471838891506195
159,0.06609328091144562,0.0398402139544487,0.06841758638620377,0.042254816740751266
160,0.06560596823692322,0.03955426439642906,0.06775447726249695,0.041808027774095535
161,0.06571170687675476,0.039880599826574326,0.06646017730236053,0.040693510323762894
162,0.0656764954328537,0.040069207549095154,0.06704416126012802,0.041518684476614
163,0.06478827446699142,0.03934963047504425,0.07690958678722382,0.051518701016902924
164,0.06650720536708832,0.04118053615093231,0.06577116996049881,0.04061094671487808
165,0.06400307267904282,0.03899391368031502,0.06510818004608154,0.04022956266999245
166,0.06411100924015045,0.039359524846076965,0.0813898891210556,0.05674505606293678
167,0.06454958021640778,0.03995472565293312,0.06587168574333191,0.0413859598338604
168,0.0634957104921341,0.039118893444538116,0.06831376999616623,0.04402686655521393
169,0.06227841228246689,0.03809823840856552,0.06305461376905441,0.039010174572467804
170,0.06257007271051407,0.03863458335399628,0.06629009544849396,0.04246852919459343
171,0.06301742792129517,0.039236005395650864,0.07476907223463058,0.051057349890470505
172,0.06246596574783325,0.038865890353918076,0.06580079346895218,0.04230998829007149
173,0.062406230717897415,0.03899996355175972,0.06491171568632126,0.04155115783214569
174,0.06355210393667221,0.04023577645421028,0.06574763357639313,0.04261419549584389
175,0.06202048808336258,0.03895421698689461,0.06562279164791107,0.04263388738036156
176,0.06163865327835083,0.03871602937579155,0.06631903350353241,0.04352292791008949
177,0.06322064250707626,0.04039347916841507,0.06442558765411377,0.0416853241622448
178,0.0604514442384243,0.03784434124827385,0.06285184621810913,0.04037674143910408
179,0.0603506900370121,0.03798898681998253,0.06530903279781342,0.04302908480167389
180,0.06177254766225815,0.03954685106873512,0.06543338298797607,0.04323512315750122
181,0.060822341591119766,0.03870813921093941,0.06307864934206009,0.04109829664230347
182,0.06155019253492355,0.039616357535123825,0.0644899383187294,0.04262718930840492
183,0.0611698254942894,0.039344049990177155,0.0658494234085083,0.04404478892683983
184,0.06015900894999504,0.03848960995674133,0.06486232578754425,0.043322015553712845
185,0.06042258441448212,0.03891598805785179,0.06115344911813736,0.03969409689307213
186,0.05988913029432297,0.03851061314344406,0.061155159026384354,0.03985448181629181
187,0.059243734925985336,0.03806041553616524,0.06016542762517929,0.03903544321656227
188,0.05959102883934975,0.038528792560100555,0.05960614234209061,0.03861299529671669
189,0.05985294654965401,0.03889761492609978,0.062093473970890045,0.04121384024620056
190,0.05888737738132477,0.038128238171339035,0.06120292469859123,0.040526244789361954
191,0.05858379974961281,0.037985607981681824,0.05969705805182457,0.039095520973205566
192,0.058911509811878204,0.03840586543083191,0.0631173849105835,0.04270027577877045
193,0.05876099318265915,0.038398679345846176,0.06113329529762268,0.040828071534633636
194,0.058105193078517914,0.037874527275562286,0.062225207686424255,0.042097534984350204
195,0.05784308537840843,0.0377332828938961,0.06022883579134941,0.04021430388092995
196,0.05814262852072716,0.038149718195199966,0.05993250384926796,0.039970360696315765
197,0.05786145478487015,0.03801301121711731,0.07057970762252808,0.050809022039175034
198,0.05837024003267288,0.03864205628633499,0.05884015932679176,0.03914017602801323
199,0.05797966569662094,0.03833244368433952,0.059521764516830444,0.03994905576109886
200,0.05847733095288277,0.038949884474277496,0.06152993068099022,0.04203695431351662
201,0.057361114770174026,0.0379355363547802,0.0661858320236206,0.04682810232043266
202,0.057497937232255936,0.03818851336836815,0.05941686034202576,0.0401775948703289
203,0.05674367398023605,0.03756820783019066,0.06030267849564552,0.04120920971035957
204,0.05667280778288841,0.03762982413172722,0.05932461842894554,0.040256600826978683
205,0.0570414699614048,0.038058847188949585,0.05802502855658531,0.03911339491605759
206,0.05720781907439232,0.03833606839179993,0.07577329128980637,0.05691160634160042
207,0.05725281685590744,0.0384407564997673,0.058020781725645065,0.03925163671374321
208,0.056053921580314636,0.03737172856926918,0.05862916260957718,0.04002353921532631
209,0.05714714899659157,0.03861651569604874,0.0588575080037117,0.04031926020979881
210,0.05738940089941025,0.03886527568101883,0.05937787517905235,0.04089801013469696
211,0.05511357635259628,0.03672892972826958,0.06756173819303513,0.04926003888249397
212,0.05633294954895973,0.0380597747862339,0.06186365336179733,0.04362087696790695
213,0.057237692177295685,0.039006881415843964,0.06234131380915642,0.04413963854312897
214,0.055532634258270264,0.03741934895515442,0.059917151927948,0.04187031090259552
215,0.0563044473528862,0.03826422616839409,0.05810706689953804,0.04001583158969879
216,0.05571025237441063,0.03773725777864456,0.05810937285423279,0.04019507020711899
217,0.05582340061664581,0.03795913606882095,0.05734620615839958,0.03943856433033943
218,0.05544925853610039,0.037620656192302704,0.05922376736998558,0.04150562733411789
219,0.05526867136359215,0.03759916126728058,0.05867703631520271,0.04101961851119995
220,0.05662335455417633,0.03895656019449234,0.0579255186021328,0.04027519002556801
221,0.05505683273077011,0.037486154586076736,0.057314228266477585,0.039831437170505524
222,0.05510726571083069,0.03765513002872467,0.05740896984934807,0.03996480256319046
223,0.05514073744416237,0.03772570192813873,0.05749813839793205,0.04012961685657501
224,0.05511949211359024,0.03775031492114067,0.05981261655688286,0.042491279542446136
225,0.0544862300157547,0.03724914416670799,0.06147900968790054,0.04427574202418327
226,0.05508141592144966,0.03790940344333649,0.056286491453647614,0.03913223743438721
227,0.055016420781612396,0.03786701709032059,0.05730917677283287,0.0401972271502018
228,0.054426759481430054,0.03734230622649193,0.055310770869255066,0.03827520087361336
229,0.05359506979584694,0.03662869706749916,0.06652200222015381,0.04963861405849457
230,0.05473020672798157,0.03783973306417465,0.05686914175748825,0.0399927943944931
231,0.054212287068367004,0.03735150396823883,0.055690936744213104,0.03888264670968056
232,0.05477462708950043,0.03797450289130211,0.05782047659158707,0.040987465530633926
233,0.05448968708515167,0.03771387040615082,0.05771052464842796,0.0409669391810894
234,0.053928717970848083,0.03723720833659172,0.05960027500987053,0.0429149828851223
235,0.05370089039206505,0.037056587636470795,0.061299167573451996,0.04467204213142395
236,0.0544188991189003,0.03781422972679138,0.060802243649959564,0.044220518320798874
237,0.055247288197278976,0.03866410255432129,0.061914633959531784,0.04537466913461685
238,0.05425373092293739,0.03771339729428291,0.05827796086668968,0.041758302599191666
239,0.05419909209012985,0.03774987906217575,0.06115098297595978,0.04474073275923729
240,0.054048120975494385,0.03765597939491272,0.05771508440375328,0.041353702545166016
241,0.054748956114053726,0.03837910667061806,0.06062241643667221,0.044262900948524475
242,0.05366286635398865,0.037333156913518906,0.05645841732621193,0.04015255719423294
243,0.05324540287256241,0.036993358284235,0.06475518643856049,0.04853431135416031
244,0.053370699286460876,0.037170350551605225,0.056711092591285706,0.0405796654522419
245,0.053235024213790894,0.037122949957847595,0.05611901357769966,0.04001579433679581
246,0.052658598870038986,0.0366024374961853,0.05729418992996216,0.041265495121479034
247,0.05330415442585945,0.03727245330810547,0.054935455322265625,0.03888807073235512
248,0.05365586653351784,0.03762826323509216,0.06167936325073242,0.045654866844415665
249,0.05382060259580612,0.03781665116548538,0.06331905722618103,0.04732327535748482
250,0.053964633494615555,0.03799406811594963,0.056123655289411545,0.04022328928112984
251,0.0527181476354599,0.03679613769054413,0.060121823102235794,0.04412783682346344
252,0.054520148783922195,0.03857245668768883,0.05892791226506233,0.0429736003279686
253,0.05330249294638634,0.03743143379688263,0.05717064440250397,0.04132978618144989
254,0.053783100098371506,0.03795139864087105,0.057020969688892365,0.04117480665445328
255,0.053721629083156586,0.037879399955272675,0.05479339137673378,0.03897864744067192
256,0.055010419338941574,0.03919296711683273,0.05581619590520859,0.040007784962654114
257,0.05381306633353233,0.038038358092308044,0.058239441365003586,0.04248584434390068
258,0.05331629142165184,0.03760110214352608,0.060620397329330444,0.04491518437862396
259,0.05309214070439339,0.03735949471592903,0.057314012199640274,0.04157760366797447
260,0.05262540653347969,0.03693688288331032,0.06471050530672073,0.04899734631180763
261,0.053177203983068466,0.03748970106244087,0.05842650681734085,0.04276593402028084
262,0.05261523649096489,0.03700730949640274,0.05540436506271362,0.03981358930468559
263,0.05508418008685112,0.03940281644463539,0.05744776502251625,0.04166895151138306
264,0.05410322919487953,0.038362082093954086,0.05609101057052612,0.04038300737738609
265,0.05381225422024727,0.03816064074635506,0.058839380741119385,0.0431981198489666
266,0.053727928549051285,0.03810857981443405,0.05805232375860214,0.042487312108278275
267,0.053927112370729446,0.03833514079451561,0.056199222803115845,0.04064745828509331
268,0.05293598398566246,0.03736729174852371,0.059537626802921295,0.0439494363963604
269,0.053142301738262177,0.037570394575595856,0.058176007121801376,0.042649347335100174
270,0.0544576533138752,0.038873445242643356,0.05721772089600563,0.041651252657175064
271,0.05431816354393959,0.03873714804649353,0.05869508162140846,0.04310565069317818
272,0.0540885403752327,0.03851144760847092,0.056016936898231506,0.0404893197119236
273,0.051725659519433975,0.03619025647640228,0.05656295642256737,0.04109295457601547
274,0.05381501838564873,0.03829478099942207,0.05838358774781227,0.04284754768013954
275,0.05337432771921158,0.037920936942100525,0.060092028230428696,0.04462190344929695
276,0.05403593182563782,0.03854819014668465,0.06326869130134583,0.04768199846148491
277,0.05581415444612503,0.04025193676352501,0.060422878712415695,0.0448416993021965
278,0.05314035713672638,0.03763420134782791,0.06293540447950363,0.04742429405450821
279,0.05382213369011879,0.038329627364873886,0.06543400883674622,0.04989725351333618
280,0.05497246980667114,0.039411403238773346,0.05846099555492401,0.04283040389418602
281,0.05103326961398125,0.0354924201965332,0.05271684378385544,0.03722672909498215
282,0.04888995364308357,0.03346722945570946,0.060698941349983215,0.045358963310718536
283,0.04821314290165901,0.03291339799761772,0.05098713934421539,0.035703182220458984
284,0.04796399548649788,0.032698675990104675,0.056175801903009415,0.04093259200453758
285,0.04818122833967209,0.032954782247543335,0.052289459854364395,0.03706781193614006
286,0.047279488295316696,0.032101962715387344,0.052485011518001556,0.03734416142106056
287,0.047328706830739975,0.032213516533374786,0.05395134538412094,0.038824986666440964
288,0.049715153872966766,0.03459208458662033,0.05516190454363823,0.04006439447402954
289,0.048228420317173004,0.03312470391392708,0.050949133932590485,0.03586134687066078
290,0.04683830589056015,0.03180423378944397,0.051283325999975204,0.03629547730088234
291,0.047390520572662354,0.03240388259291649,0.05507991462945938,0.04005318880081177
292,0.04865095019340515,0.03364568576216698,0.053394295275211334,0.038412585854530334
293,0.04759663715958595,0.03261931613087654,0.05317646265029907,0.038177721202373505
294,0.04779094085097313,0.032807886600494385,0.05261612311005592,0.03764791041612625
295,0.04728730767965317,0.032357390969991684,0.05008077993988991,0.035175446420907974
296,0.046215351670980453,0.03133079782128334,0.050407443195581436,0.035535961389541626
297,0.04656536132097244,0.031730055809020996,0.05399272218346596,0.03915558382868767
298,0.04934704676270485,0.03450043871998787,0.05907903239130974,0.044134676456451416
299,0.05124448984861374,0.0363008975982666,0.05273249000310898,0.03784386068582535
300,0.04761433228850365,0.03275252878665924,0.05666068568825722,0.04181627184152603
301,0.049976032227277756,0.03511285036802292,0.05266672372817993,0.037812281399965286
302,0.04946903511881828,0.034596797078847885,0.05348941311240196,0.038628946989774704
303,0.04875151440501213,0.03390855714678764,0.05316790193319321,0.03836582973599434
